Type,Source,Destination,Size (Bytes),Alt Text,Anchor,Status Code,Status,Follow,Target,Rel,Path Type,Link Path,Link Position,Link Origin,Link mapping status,Internal contentful match,Link context summary,Replacement link,Replacement reasoning
Hyperlink,https://prd.quadient.mmt.digital/en-ca/learn/accounts-receivable/what-is-ar-collection-software,https://prd.quadient.mmt.digital/en-ca/en/resources/iofm-maturity-model,0,,➜ Start Your AR Automation Journey With the 5 Stages of AR Automation Whitepaper,404,OK,1,,,Root-Relative,//body/main/div[@class='container-custom']/div/div/section[2]/div/h3[@id='start-your-ar-automation-journey-with-the-5-stages-of-ar-automation-whitepaper']/a,Content,HTML,replacement suggested,,"Found on https://prd.quadient.mmt.digital/en-ca/learn/accounts-receivable/what-is-ar-collection-software with anchor ""➜ Start Your AR Automation Journey With the 5 Stages of AR Automation Whitepaper"" pointing to https://prd.quadient.mmt.digital/en-ca/en/resources/iofm-maturity-model at //body/main/div[@class='container-custom']/div/div/section[2]/div/h3[@id='start-your-ar-automation-journey-with-the-5-stages-of-ar-automation-whitepaper']/a targeting ""From ‘Starting Out’ to ‘Superstar’: Mapping Your AR Automation Journey"".",https://prd.quadient.mmt.digital/en-us/ebooks-papers/metrics-matter-7-kpis-streamline-your-ar-process,"Original 404 destination appears to target ""From ‘Starting Out’ to ‘Superstar’: Mapping Your AR Automation Journey"". ""Metrics Matter: 7 KPIs to Streamline Your AR Process"" is the closest new-site match. Shared topic terms include start, accounts, receivable, automation. It stays within the accounts receivable area. It also matches the ebook paper intent. Signals: matches downloadable resource type; matches accounts receivable topic."
Hyperlink,https://prd.quadient.mmt.digital/en-us/learn/customer-communications/choosing-customer-communication-channels,https://prd.quadient.mmt.digital/en-us/en/blog/do-customers-preferred-channels-communication-matter,0,,preferred channels,404,OK,1,,,Root-Relative,//body/main/div[@class='container-custom']/div/div/section[2]/div/p[5]/a,Content,HTML,replacement suggested,,"Found on https://prd.quadient.mmt.digital/en-us/learn/customer-communications/choosing-customer-communication-channels with anchor ""preferred channels"" pointing to https://prd.quadient.mmt.digital/en-us/en/blog/do-customers-preferred-channels-communication-matter at //body/main/div[@class='container-custom']/div/div/section[2]/div/p[5]/a targeting ""Customers’ Preferred Channels of Communication"".",https://prd.quadient.mmt.digital/en-us/blog/how-multi-channel-communication-strategy-boosts-business-performance-0,"Original 404 destination appears to target ""Customers’ Preferred Channels of Communication"". ""How a multi-channel communication strategy boosts business performance"" is the closest new-site match. Shared topic terms include customers, customer, channel, communication, blog. It stays within the customer communications area. Signals: keeps blog/article destination type; matches customer communications topic."
Hyperlink,https://prd.quadient.mmt.digital/en-us/learn/customer-communications/any-premise-ccm-deployment,https://prd.quadient.mmt.digital/en-us/en/blog/do-customers-preferred-channels-communication-matter,0,,preferred channels.,404,OK,1,,,Root-Relative,//body/main/div[@class='container-custom']/div/div/section[3]/div/p[2]/a[2],Content,HTML,replacement suggested,,"Found on https://prd.quadient.mmt.digital/en-us/learn/customer-communications/any-premise-ccm-deployment with anchor ""preferred channels."" pointing to https://prd.quadient.mmt.digital/en-us/en/blog/do-customers-preferred-channels-communication-matter at //body/main/div[@class='container-custom']/div/div/section[3]/div/p[2]/a[2] targeting ""Customers’ Preferred Channels of Communication"".",https://prd.quadient.mmt.digital/en-us/blog/how-multi-channel-communication-strategy-boosts-business-performance-0,"Original 404 destination appears to target ""Customers’ Preferred Channels of Communication"". ""How a multi-channel communication strategy boosts business performance"" is the closest new-site match. Shared topic terms include customers, customer, channel, communication, blog. It stays within the customer communications area. Signals: keeps blog/article destination type; matches customer communications topic."
Hyperlink,https://prd.quadient.mmt.digital/en-us/learn/customer-communications/ccm-for-public-sector-and-government,https://prd.quadient.mmt.digital/en-us/en/blog/do-customers-preferred-channels-communication-matter,0,,client preferences,404,OK,1,,,Root-Relative,//body/main/div[@class='container-custom']/div/div/section[2]/div/p[2]/a,Content,HTML,replacement suggested,,"Found on https://prd.quadient.mmt.digital/en-us/learn/customer-communications/ccm-for-public-sector-and-government with anchor ""client preferences"" pointing to https://prd.quadient.mmt.digital/en-us/en/blog/do-customers-preferred-channels-communication-matter at //body/main/div[@class='container-custom']/div/div/section[2]/div/p[2]/a targeting ""Customers’ Preferred Channels of Communication"".",https://prd.quadient.mmt.digital/en-us/blog/how-multi-channel-communication-strategy-boosts-business-performance-0,"Original 404 destination appears to target ""Customers’ Preferred Channels of Communication"". ""How a multi-channel communication strategy boosts business performance"" is the closest new-site match. Shared topic terms include customers, customer, channel, communication, blog. It stays within the customer communications area. Signals: keeps blog/article destination type; matches customer communications topic."
Hyperlink,https://prd.quadient.mmt.digital/en-us/learn/customer-communications/what-is-customer-journey-mapping,https://prd.quadient.mmt.digital/en-us/en/blog/do-customers-preferred-channels-communication-matter,0,,channels,404,OK,1,,,Root-Relative,//body/main/div[@class='container-custom']/div/div/section[2]/div/p[17]/a,Content,HTML,replacement suggested,,"Found on https://prd.quadient.mmt.digital/en-us/learn/customer-communications/what-is-customer-journey-mapping with anchor ""channels"" pointing to https://prd.quadient.mmt.digital/en-us/en/blog/do-customers-preferred-channels-communication-matter at //body/main/div[@class='container-custom']/div/div/section[2]/div/p[17]/a targeting ""Customers’ Preferred Channels of Communication"".",https://prd.quadient.mmt.digital/en-us/blog/how-multi-channel-communication-strategy-boosts-business-performance-0,"Original 404 destination appears to target ""Customers’ Preferred Channels of Communication"". ""How a multi-channel communication strategy boosts business performance"" is the closest new-site match. Shared topic terms include customers, customer, channel, communication, blog. It stays within the customer communications area. Signals: keeps blog/article destination type; matches customer communications topic."
Hyperlink,https://prd.quadient.mmt.digital/en-us/learn/customer-communications/ccm-best-practices,https://prd.quadient.mmt.digital/en-us/en/blog/do-customers-preferred-channels-communication-matter,0,,preferences,404,OK,1,,,Root-Relative,//body/main/div[@class='container-custom']/div/div/section[2]/div/p[16]/a,Content,HTML,replacement suggested,,"Found on https://prd.quadient.mmt.digital/en-us/learn/customer-communications/ccm-best-practices with anchor ""preferences"" pointing to https://prd.quadient.mmt.digital/en-us/en/blog/do-customers-preferred-channels-communication-matter at //body/main/div[@class='container-custom']/div/div/section[2]/div/p[16]/a targeting ""Customers’ Preferred Channels of Communication"".",https://prd.quadient.mmt.digital/en-us/blog/how-multi-channel-communication-strategy-boosts-business-performance-0,"Original 404 destination appears to target ""Customers’ Preferred Channels of Communication"". ""How a multi-channel communication strategy boosts business performance"" is the closest new-site match. Shared topic terms include customers, customer, channel, communication, blog. It stays within the customer communications area. Signals: keeps blog/article destination type; matches customer communications topic."
Hyperlink,https://prd.quadient.mmt.digital/en-us/learn/customer-communications/customer-communication-management,https://prd.quadient.mmt.digital/en-us/en/blog/do-customers-preferred-channels-communication-matter,0,,customer preferences,404,OK,1,,,Root-Relative,//body/main/div[@class='container-custom']/div/div/section[2]/div/p[27]/a,Content,HTML,replacement suggested,,"Found on https://prd.quadient.mmt.digital/en-us/learn/customer-communications/customer-communication-management with anchor ""customer preferences"" pointing to https://prd.quadient.mmt.digital/en-us/en/blog/do-customers-preferred-channels-communication-matter at //body/main/div[@class='container-custom']/div/div/section[2]/div/p[27]/a targeting ""Customers’ Preferred Channels of Communication"".",https://prd.quadient.mmt.digital/en-us/blog/how-multi-channel-communication-strategy-boosts-business-performance-0,"Original 404 destination appears to target ""Customers’ Preferred Channels of Communication"". ""How a multi-channel communication strategy boosts business performance"" is the closest new-site match. Shared topic terms include customers, customer, channel, communication, blog. It stays within the customer communications area. Signals: keeps blog/article destination type; matches customer communications topic."
Hyperlink,https://prd.quadient.mmt.digital/en-us/learn/document-automation/business-process-automation,https://prd.quadient.mmt.digital/en-us/en/blog/do-customers-preferred-channels-communication-matter,0,,the channel(s),404,OK,1,,,Root-Relative,//body/main/div[@class='container-custom']/div/div/section[2]/div/p[12]/a,Content,HTML,replacement suggested,,"Found on https://prd.quadient.mmt.digital/en-us/learn/document-automation/business-process-automation with anchor ""the channel(s)"" pointing to https://prd.quadient.mmt.digital/en-us/en/blog/do-customers-preferred-channels-communication-matter at //body/main/div[@class='container-custom']/div/div/section[2]/div/p[12]/a targeting ""Customers’ Preferred Channels of Communication"".",https://prd.quadient.mmt.digital/en-us/blog/how-multi-channel-communication-strategy-boosts-business-performance-0,"Original 404 destination appears to target ""Customers’ Preferred Channels of Communication"". ""How a multi-channel communication strategy boosts business performance"" is the closest new-site match. Shared topic terms include customers, customer, channel, communication, blog. It stays within the customer communications area. Signals: keeps blog/article destination type; matches customer communications topic."
Hyperlink,https://prd.quadient.mmt.digital/fr-ca/learn/accounts-receivable/accounts-receivable-process,https://prd.quadient.mmt.digital/fr-ca/learn/accounts-receivable/learn/accounts-receivable/what-is-accounts-receivable,0,,accounts receivable (AR),404,OK,1,_self,,Path-Relative,//body/main/div[@class='container-custom']/div/div/section[1]/div/div/div/p[1]/a,Content,HTML,replacement suggested,,"Found on https://prd.quadient.mmt.digital/fr-ca/learn/accounts-receivable/accounts-receivable-process with anchor ""accounts receivable (AR)"" pointing to https://prd.quadient.mmt.digital/fr-ca/learn/accounts-receivable/learn/accounts-receivable/what-is-accounts-receivable at //body/main/div[@class='container-custom']/div/div/section[1]/div/div/div/p[1]/a targeting ""accounts receivable (AR) Accounts receivable"".",https://prd.quadient.mmt.digital/en-us/learn/accounts-receivable/what-is-accounts-receivable,"Original 404 destination appears to target ""accounts receivable (AR) Accounts receivable"". ""What is accounts receivable?"" is the closest new-site match. Shared topic terms include accounts, account, receivable. It stays within the accounts receivable area. Signals: same terminal slug; strong title/topic token overlap; matches accounts receivable topic."
Hyperlink,https://prd.quadient.mmt.digital/fr-ca/learn/accounts-receivable/cash-flow-statements,https://prd.quadient.mmt.digital/fr-ca/learn/accounts-receivable/learn/accounts-receivable/what-is-accounts-receivable,0,,accounts receivable (AR),404,OK,1,_self,,Path-Relative,//body/main/div[@class='container-custom']/div/div/section[1]/div/div/div/p/a,Content,HTML,replacement suggested,,"Found on https://prd.quadient.mmt.digital/fr-ca/learn/accounts-receivable/cash-flow-statements with anchor ""accounts receivable (AR)"" pointing to https://prd.quadient.mmt.digital/fr-ca/learn/accounts-receivable/learn/accounts-receivable/what-is-accounts-receivable at //body/main/div[@class='container-custom']/div/div/section[1]/div/div/div/p/a targeting ""accounts receivable (AR) Accounts receivable"".",https://prd.quadient.mmt.digital/en-us/learn/accounts-receivable/what-is-accounts-receivable,"Original 404 destination appears to target ""accounts receivable (AR) Accounts receivable"". ""What is accounts receivable?"" is the closest new-site match. Shared topic terms include accounts, account, receivable. It stays within the accounts receivable area. Signals: same terminal slug; strong title/topic token overlap; matches accounts receivable topic."
Hyperlink,https://prd.quadient.mmt.digital/fr-ca/learn/accounts-receivable/ar-automation-vs-outsourcing,https://prd.quadient.mmt.digital/fr-ca/learn/accounts-receivable/learn/accounts-receivable/what-is-accounts-receivable,0,,Accounts receivable,404,OK,1,_self,,Path-Relative,//body/main/div[@class='container-custom']/div/div/section[1]/div/div/div/p[1]/a,Content,HTML,replacement suggested,,"Found on https://prd.quadient.mmt.digital/fr-ca/learn/accounts-receivable/ar-automation-vs-outsourcing with anchor ""Accounts receivable"" pointing to https://prd.quadient.mmt.digital/fr-ca/learn/accounts-receivable/learn/accounts-receivable/what-is-accounts-receivable at //body/main/div[@class='container-custom']/div/div/section[1]/div/div/div/p[1]/a targeting ""accounts receivable (AR) Accounts receivable"".",https://prd.quadient.mmt.digital/en-us/learn/accounts-receivable/what-is-accounts-receivable,"Original 404 destination appears to target ""accounts receivable (AR) Accounts receivable"". ""What is accounts receivable?"" is the closest new-site match. Shared topic terms include accounts, account, receivable. It stays within the accounts receivable area. Signals: same terminal slug; strong title/topic token overlap; matches accounts receivable topic."
Hyperlink,https://prd.quadient.mmt.digital/fr-ca/learn/accounts-receivable/accounts-receivable-best-practices,https://prd.quadient.mmt.digital/fr-ca/learn/accounts-receivable/learn/accounts-receivable/what-is-accounts-receivable,0,,accounts receivable (AR),404,OK,1,_self,,Path-Relative,//body/main/div[@class='container-custom']/div/div/section[1]/div/div/div/p/a[1],Content,HTML,replacement suggested,,"Found on https://prd.quadient.mmt.digital/fr-ca/learn/accounts-receivable/accounts-receivable-best-practices with anchor ""accounts receivable (AR)"" pointing to https://prd.quadient.mmt.digital/fr-ca/learn/accounts-receivable/learn/accounts-receivable/what-is-accounts-receivable at //body/main/div[@class='container-custom']/div/div/section[1]/div/div/div/p/a[1] targeting ""accounts receivable (AR) Accounts receivable"".",https://prd.quadient.mmt.digital/en-us/learn/accounts-receivable/what-is-accounts-receivable,"Original 404 destination appears to target ""accounts receivable (AR) Accounts receivable"". ""What is accounts receivable?"" is the closest new-site match. Shared topic terms include accounts, account, receivable. It stays within the accounts receivable area. Signals: same terminal slug; strong title/topic token overlap; matches accounts receivable topic."
Hyperlink,https://prd.quadient.mmt.digital/fr-ca/blog/quadient-leads-omnichannel-orchestration-journey-management-aspire-leaderboard,https://prd.quadient.mmt.digital/fr-ca/resources/quadient-named-overall-leader-2022-aspire-leaderboard-ccm,0,,Premium Access to the Aspire Leaderboard,404,OK,1,,,Root-Relative,//body/main/div[1]/section[3]/div/p[9]/a[1],Content,HTML,replacement suggested,,"Found on https://prd.quadient.mmt.digital/fr-ca/blog/quadient-leads-omnichannel-orchestration-journey-management-aspire-leaderboard with anchor ""Premium Access to the Aspire Leaderboard"" pointing to https://prd.quadient.mmt.digital/fr-ca/resources/quadient-named-overall-leader-2022-aspire-leaderboard-ccm at //body/main/div[1]/section[3]/div/p[9]/a[1] targeting ""Premium Access to the Aspire Leaderboard Aspire’s 2022 CCM-CXM Leaderboard"".",https://prd.quadient.mmt.digital/en-us/ebooks-papers/aspire-leaderboard-ccm-cxm,"Original 404 destination appears to target ""Premium Access to the Aspire Leaderboard Aspire’s 2022 CCM-CXM Leaderboard"". ""Aspire CCM-CXM Leaderboard: Latest 2025 Update"" is the closest new-site match. Shared topic terms include premium, access, acces, aspire, leaderboard. It stays within the customer communications area. It also matches the analyst report intent. Signals: strong title/topic token overlap; matches downloadable resource type; matches customer communications topic."
Hyperlink,https://prd.quadient.mmt.digital/fr-ca/blog/2022-analyst-report-roundup-data-back-your-ccm-cxm-budget,https://prd.quadient.mmt.digital/fr-ca/resources/quadient-named-overall-leader-2022-aspire-leaderboard-ccm,0,,Aspire’s 2022 CCM-CXM Leaderboard,404,OK,1,,,Root-Relative,//body/main/div[1]/section[2]/div/p[3]/a,Content,HTML,replacement suggested,,"Found on https://prd.quadient.mmt.digital/fr-ca/blog/2022-analyst-report-roundup-data-back-your-ccm-cxm-budget with anchor ""Aspire’s 2022 CCM-CXM Leaderboard"" pointing to https://prd.quadient.mmt.digital/fr-ca/resources/quadient-named-overall-leader-2022-aspire-leaderboard-ccm at //body/main/div[1]/section[2]/div/p[3]/a targeting ""Premium Access to the Aspire Leaderboard Aspire’s 2022 CCM-CXM Leaderboard"".",https://prd.quadient.mmt.digital/en-us/ebooks-papers/aspire-leaderboard-ccm-cxm,"Original 404 destination appears to target ""Premium Access to the Aspire Leaderboard Aspire’s 2022 CCM-CXM Leaderboard"". ""Aspire CCM-CXM Leaderboard: Latest 2025 Update"" is the closest new-site match. Shared topic terms include premium, access, acces, aspire, leaderboard. It stays within the customer communications area. It also matches the analyst report intent. Signals: strong title/topic token overlap; matches downloadable resource type; matches customer communications topic."
Hyperlink,https://prd.quadient.mmt.digital/en-us/learn/accounts-receivable/ar-automation-vs-outsourcing,https://prd.quadient.mmt.digital/en-us/en/resources/e-invoicing-infographic,0,,e-invoicing,404,OK,1,,,Root-Relative,//body/main/div[@class='container-custom']/div/div/section[2]/div/p[13]/a,Content,HTML,replacement suggested,,"Found on https://prd.quadient.mmt.digital/en-us/learn/accounts-receivable/ar-automation-vs-outsourcing with anchor ""e-invoicing"" pointing to https://prd.quadient.mmt.digital/en-us/en/resources/e-invoicing-infographic at //body/main/div[@class='container-custom']/div/div/section[2]/div/p[13]/a targeting ""E-Invoicing Infographic"".",https://prd.quadient.mmt.digital/en-us/ebooks-papers/quadient-recognized-2023-gartner-magic-quadrant,"Original 404 destination appears to target ""E-Invoicing Infographic"". ""Quadient recognized for the first time in 2023 Gartner® Magic Quadrant™ for Integrated Invoice-to-Cash Applications"" is the closest new-site match. Shared topic terms include invoice. It stays within the accounts receivable area. It also matches the infographic intent. Signals: matches downloadable resource type; matches accounts receivable topic."
Hyperlink,https://prd.quadient.mmt.digital/fr-ca/blog/quadient-leads-omnichannel-orchestration-journey-management-aspire-leaderboard,https://prd.quadient.mmt.digital/fr-ca/resources/forrester-wavetm-journey-mapping-platforms-q2-2022,0,,Journey Mapping Platforms,404,OK,1,,,Root-Relative,//body/main/div[1]/section[3]/div/p[9]/a[2],Content,HTML,replacement suggested,,"Found on https://prd.quadient.mmt.digital/fr-ca/blog/quadient-leads-omnichannel-orchestration-journey-management-aspire-leaderboard with anchor ""Journey Mapping Platforms"" pointing to https://prd.quadient.mmt.digital/fr-ca/resources/forrester-wavetm-journey-mapping-platforms-q2-2022 at //body/main/div[1]/section[3]/div/p[9]/a[2] targeting ""Journey Mapping Platforms 2022 Forrester Wave™ report for Journey Mapping Platforms"".",https://prd.quadient.mmt.digital/en-us/ebooks-papers/quadient-customer-journey-mapping,"Original 404 destination appears to target ""Journey Mapping Platforms 2022 Forrester Wave™ report for Journey Mapping Platforms"". ""Quadient Customer Journey Mapping"" is the closest new-site match. Shared topic terms include journey, mapping, mapp, platform. It stays within the customer communications area. It also matches the analyst report intent. Signals: matches downloadable resource type; matches customer communications topic."
Hyperlink,https://prd.quadient.mmt.digital/fr-ca/blog/2022-analyst-report-roundup-data-back-your-ccm-cxm-budget,https://prd.quadient.mmt.digital/fr-ca/resources/forrester-wavetm-journey-mapping-platforms-q2-2022,0,,2022 Forrester Wave™ report for Journey Mapping Platforms,404,OK,1,,,Root-Relative,//body/main/div[1]/section[2]/div/p[5]/a,Content,HTML,replacement suggested,,"Found on https://prd.quadient.mmt.digital/fr-ca/blog/2022-analyst-report-roundup-data-back-your-ccm-cxm-budget with anchor ""2022 Forrester Wave™ report for Journey Mapping Platforms"" pointing to https://prd.quadient.mmt.digital/fr-ca/resources/forrester-wavetm-journey-mapping-platforms-q2-2022 at //body/main/div[1]/section[2]/div/p[5]/a targeting ""Journey Mapping Platforms 2022 Forrester Wave™ report for Journey Mapping Platforms"".",https://prd.quadient.mmt.digital/en-us/ebooks-papers/quadient-customer-journey-mapping,"Original 404 destination appears to target ""Journey Mapping Platforms 2022 Forrester Wave™ report for Journey Mapping Platforms"". ""Quadient Customer Journey Mapping"" is the closest new-site match. Shared topic terms include journey, mapping, mapp, platform. It stays within the customer communications area. It also matches the analyst report intent. Signals: matches downloadable resource type; matches customer communications topic."
Hyperlink,https://prd.quadient.mmt.digital/en-ca/blog/quadient-recognized-as-a-leader-in-accounts-payable-automation-by-independent-analyst-firm,https://prd.quadient.mmt.digital/en-ca/en/resources/2025-spark-matrix-accounts-payable-automation,0,,"SPARK Matrix™: Accounts Payable Automation, 2025 report",404,OK,1,,,Root-Relative,//body/main/div[1]/section[3]/div/p[1]/a,Content,HTML,replacement suggested,,"Found on https://prd.quadient.mmt.digital/en-ca/blog/quadient-recognized-as-a-leader-in-accounts-payable-automation-by-independent-analyst-firm with anchor ""SPARK Matrix™: Accounts Payable Automation, 2025 report"" pointing to https://prd.quadient.mmt.digital/en-ca/en/resources/2025-spark-matrix-accounts-payable-automation at //body/main/div[1]/section[3]/div/p[1]/a targeting ""Quadient positions as a Leader in the 2025 SPARK Matrix for Accounts Payable Automation for a third consecutive year"".",https://prd.quadient.mmt.digital/en-us/ebooks-papers/2025-spark-matrix-accounts-payable-automation,"Original 404 destination appears to target ""Quadient positions as a Leader in the 2025 SPARK Matrix for Accounts Payable Automation for a third consecutive year"". ""Quadient positions as a Leader in the 2025 SPARK Matrix for Accounts Payable Automation for a third consecutive year"" is the closest new-site match. Shared topic terms include positions, position, leader, 2025, spark. It stays within the accounts payable area. It also matches the analyst report intent. Signals: same terminal slug; same page title; strong title/topic token overlap; matches downloadable resource type; matches accounts payable topic."
Hyperlink,https://prd.quadient.mmt.digital/en-ca/blog/quadient-recognized-as-a-leader-in-accounts-payable-automation-by-independent-analyst-firm,https://prd.quadient.mmt.digital/en-ca/en/resources/2025-spark-matrix-accounts-payable-automation,0,,www.quadient.com/en/resources/2025-spark-matrix-accounts-payable-automation,404,OK,1,,,Root-Relative,//body/main/div[1]/section[3]/div/p[7]/a,Content,HTML,replacement suggested,,"Found on https://prd.quadient.mmt.digital/en-ca/blog/quadient-recognized-as-a-leader-in-accounts-payable-automation-by-independent-analyst-firm with anchor ""www.quadient.com/en/resources/2025-spark-matrix-accounts-payable-automation"" pointing to https://prd.quadient.mmt.digital/en-ca/en/resources/2025-spark-matrix-accounts-payable-automation at //body/main/div[1]/section[3]/div/p[7]/a targeting ""Quadient positions as a Leader in the 2025 SPARK Matrix for Accounts Payable Automation for a third consecutive year"".",https://prd.quadient.mmt.digital/en-us/ebooks-papers/2025-spark-matrix-accounts-payable-automation,"Original 404 destination appears to target ""Quadient positions as a Leader in the 2025 SPARK Matrix for Accounts Payable Automation for a third consecutive year"". ""Quadient positions as a Leader in the 2025 SPARK Matrix for Accounts Payable Automation for a third consecutive year"" is the closest new-site match. Shared topic terms include positions, position, leader, 2025, spark. It stays within the accounts payable area. It also matches the analyst report intent. Signals: same terminal slug; same page title; strong title/topic token overlap; matches downloadable resource type; matches accounts payable topic."
Hyperlink,https://prd.quadient.mmt.digital/en-us/learn/customer-communications/customer-experience-management,https://prd.quadient.mmt.digital/en-us/en/resources/what-customer-journey-mapping,0,,Customer journey mapping,404,OK,1,,,Root-Relative,//body/main/div[@class='container-custom']/div/div/section[3]/div/p[50]/a,Content,HTML,replacement suggested,,"Found on https://prd.quadient.mmt.digital/en-us/learn/customer-communications/customer-experience-management with anchor ""Customer journey mapping"" pointing to https://prd.quadient.mmt.digital/en-us/en/resources/what-customer-journey-mapping at //body/main/div[@class='container-custom']/div/div/section[3]/div/p[50]/a targeting ""What is Customer Journey Mapping?"".",https://prd.quadient.mmt.digital/en-us/learn/customer-communications/what-is-customer-journey-mapping,"Original 404 destination appears to target ""What is Customer Journey Mapping?"". ""What is customer journey mapping?"" is the closest new-site match. Shared topic terms include customer, journey, mapping, mapp. It stays within the customer communications area. It also matches the video intent. Signals: same page title; strong title/topic token overlap; matches customer communications topic."
Hyperlink,https://prd.quadient.mmt.digital/en-us/learn/customer-communications/ccm-to-cxm,https://prd.quadient.mmt.digital/en-us/en/resources/what-customer-journey-mapping,0,,journey mapping,404,OK,1,,,Root-Relative,//body/main/div[@class='container-custom']/div/div/section[2]/div/p[11]/a,Content,HTML,replacement suggested,,"Found on https://prd.quadient.mmt.digital/en-us/learn/customer-communications/ccm-to-cxm with anchor ""journey mapping"" pointing to https://prd.quadient.mmt.digital/en-us/en/resources/what-customer-journey-mapping at //body/main/div[@class='container-custom']/div/div/section[2]/div/p[11]/a targeting ""What is Customer Journey Mapping?"".",https://prd.quadient.mmt.digital/en-us/learn/customer-communications/what-is-customer-journey-mapping,"Original 404 destination appears to target ""What is Customer Journey Mapping?"". ""What is customer journey mapping?"" is the closest new-site match. Shared topic terms include customer, journey, mapping, mapp. It stays within the customer communications area. It also matches the video intent. Signals: same page title; strong title/topic token overlap; matches customer communications topic."
HTTP Redirect,https://prd.quadient.mmt.digital/en/resources/what-customer-journey-mapping,https://prd.quadient.mmt.digital/en-us/en/resources/what-customer-journey-mapping,0,,,404,OK,1,,,Root-Relative,,,HTTP,replacement suggested,,"Found on https://prd.quadient.mmt.digital/en/resources/what-customer-journey-mapping pointing to https://prd.quadient.mmt.digital/en-us/en/resources/what-customer-journey-mapping targeting ""What is Customer Journey Mapping?"".",https://prd.quadient.mmt.digital/en-us/learn/customer-communications/what-is-customer-journey-mapping,"Original 404 destination appears to target ""What is Customer Journey Mapping?"". ""What is customer journey mapping?"" is the closest new-site match. Shared topic terms include customer, journey, mapping, mapp. It stays within the customer communications area. It also matches the video intent. Signals: same page title; strong title/topic token overlap; matches customer communications topic."
Hyperlink,https://prd.quadient.mmt.digital/en-ca/blog/quadient-customers-realize-new-customer-experience-possibilities-with-inspire-release-16,https://prd.quadient.mmt.digital/en-ca/en/customer-communications/inspire-evolve,0,,Inspire Evolve,404,OK,1,,,Root-Relative,//body/main/div[1]/section[4]/div/p[5]/a[1],Content,HTML,replacement suggested,,"Found on https://prd.quadient.mmt.digital/en-ca/blog/quadient-customers-realize-new-customer-experience-possibilities-with-inspire-release-16 with anchor ""Inspire Evolve"" pointing to https://prd.quadient.mmt.digital/en-ca/en/customer-communications/inspire-evolve at //body/main/div[1]/section[4]/div/p[5]/a[1] targeting ""Cloud-Based CCM Software | Inspire Evolve by Quadient"".",https://prd.quadient.mmt.digital/en-us/blog/quadient-introduces-inspire-evolve-cloud-based-customer-communications-management-solution,"Original 404 destination appears to target ""Cloud-Based CCM Software | Inspire Evolve by Quadient"". ""Quadient Introduces Inspire Evolve, a Cloud-based Customer Communications Management Solution, and Continues Software Strategy of SaaS Footprint Expansion"" is the closest new-site match. Shared topic terms include cloud, based, customer, communications, management. It stays within the customer communications area. Signals: old slug contained in new URL; strong title/topic token overlap; matches customer communications topic."
Hyperlink,https://prd.quadient.mmt.digital/fr-ca/ebooks-papers/innovation-day-brussels-2025-ai-accessible-ccm,https://prd.quadient.mmt.digital/fr-ca/fr/gestion-communication-client,0,,reach out to chat with one of our experts toda,404,OK,1,,,Root-Relative,//body/main/div/section[3]/div/p[19]/a,Content,HTML,replacement suggested,,"Found on https://prd.quadient.mmt.digital/fr-ca/ebooks-papers/innovation-day-brussels-2025-ai-accessible-ccm with anchor ""reach out to chat with one of our experts toda"" pointing to https://prd.quadient.mmt.digital/fr-ca/fr/gestion-communication-client at //body/main/div/section[3]/div/p[19]/a targeting ""Quadient Inspire : gestion des communications clients CCM"".",https://prd.quadient.mmt.digital/en-us/blog/consent-management-how-customer-communications-platforms-support-compliance-empower-clients,"Original 404 destination appears to target ""Quadient Inspire : gestion des communications clients CCM"". ""Consent Management: How Customer Communications Platforms Support Compliance & Empower Clients"" is the closest new-site match. Shared topic terms include communications, communication, clients, client, ccm. It stays within the customer communications area. Signals: strong title/topic token overlap; matches customer communications topic."
Hyperlink,https://prd.quadient.mmt.digital/fr-ca/blog/how-insurance-companies-can-decide-which-cx-metrics-use,https://prd.quadient.mmt.digital/fr-ca/resources/essential-checklist-customer-journey-mapping,0,,The Essential Checklist for Customer Journey Mapping,404,OK,1,,,Root-Relative,//body/main/div[1]/section[2]/div/h3/a[2],Content,HTML,replacement suggested,,"Found on https://prd.quadient.mmt.digital/fr-ca/blog/how-insurance-companies-can-decide-which-cx-metrics-use with anchor ""The Essential Checklist for Customer Journey Mapping"" pointing to https://prd.quadient.mmt.digital/fr-ca/resources/essential-checklist-customer-journey-mapping at //body/main/div[1]/section[2]/div/h3/a[2] targeting ""Essential CJM Checklist for great CX"".",https://prd.quadient.mmt.digital/en-us/learn/customer-communications/customer-journey,"Original 404 destination appears to target ""Essential CJM Checklist for great CX"". ""What is customer journey?"" is the closest new-site match. Shared topic terms include customer, journey, mapping, mapp. It stays within the customer communications area. It also matches the ebook paper intent. Signals: new terminal slug contained in old slug; matches customer communications topic."
